Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value
Andorra,2012,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2013,985
Andorra,2012,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2013,1022
Andorra,2012,Total,Both Sexes,28,Estimate - de jure,"Final figure, complete",2013,1147
Andorra,2012,Total,Both Sexes,28,Estimate - de jure,"Final figure, complete",2013,1078
Andorra,2012,Total,Both Sexes,29,Estimate - de jure,"Final figure, complete",2013,1205.5
Andorra,2012,Total,Both Sexes,29,Estimate - de jure,"Final figure, complete",2013,1267
Andorra,2012,Total,Both Sexes,30,Estimate - de jure,"Final figure, complete",2013,1274
Andorra,2012,Total,Both Sexes,30,Estimate - de jure,"Final figure, complete",2013,1260.5
Andorra,2012,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2013,6768
Andorra,2012,Total,Both Sexes,31,Estimate - de jure,"Final figure, complete",2013,1268
Andorra,2012,Total,Both Sexes,31,Estimate - de jure,"Final figure, complete",2013,1262
Andorra,2012,Total,Both Sexes,32,Estimate - de jure,"Final figure, complete",2013,1431
Andorra,2012,Total,Both Sexes,32,Estimate - de jure,"Final figure, complete",2013,1343
Andorra,2012,Total,Both Sexes,33,Estimate - de jure,"Final figure, complete",2013,1435
Andorra,2012,Total,Both Sexes,33,Estimate - de jure,"Final figure, complete",2013,1424.5
Andorra,2012,Total,Both Sexes,34,Estimate - de jure,"Final figure, complete",2013,1472
Andorra,2012,Total,Both Sexes,34,Estimate - de jure,"Final figure, complete",2013,1536
Andorra,2012,Total,Both Sexes,35,Estimate - de jure,"Final figure, complete",2013,1448
Andorra,2012,Total,Both Sexes,35,Estimate - de jure,"Final figure, complete",2013,1472
Andorra,2012,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2013,7536
Andorra,2012,Total,Both Sexes,36,Estimate - de jure,"Final figure, complete",2013,1482
Andorra,2012,Total,Both Sexes,36,Estimate - de jure,"Final figure, complete",2013,1522
Andorra,2012,Total,Both Sexes,37,Estimate - de jure,"Final figure, complete",2013,1518.5
Andorra,2012,Total,Both Sexes,37,Estimate - de jure,"Final figure, complete",2013,1559
Andorra,2012,Total,Both Sexes,38,Estimate - de jure,"Final figure, complete",2013,1493
Andorra,2012,Total,Both Sexes,38,Estimate - de jure,"Final figure, complete",2013,1516
Andorra,2012,Total,Both Sexes,39,Estimate - de jure,"Final figure, complete",2013,1547.5
Andorra,2012,Total,Both Sexes,39,Estimate - de jure,"Final figure, complete",2013,1645
Andorra,2012,Total,Both Sexes,40,Estimate - de jure,"Final figure, complete",2013,1465
Andorra,2012,Total,Both Sexes,40,Estimate - de jure,"Final figure, complete",2013,1537.5
Andorra,2012,Total,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2013,7281
Andorra,2012,Total,Both Sexes,41,Estimate - de jure,"Final figure, complete",2013,1436
Andorra,2012,Total,Both Sexes,41,Estimate - de jure,"Final figure, complete",2013,1431
Andorra,2012,Total,Both Sexes,42,Estimate - de jure,"Final figure, complete",2013,1411.5
Andorra,2012,Total,Both Sexes,42,Estimate - de jure,"Final figure, complete",2013,1419
Andorra,2012,Total,Both Sexes,43,Estimate - de jure,"Final figure, complete",2013,1510
Andorra,2012,Total,Both Sexes,43,Estimate - de jure,"Final figure, complete",2013,1439.5
Andorra,2012,Total,Both Sexes,44,Estimate - de jure,"Final figure, complete",2013,1472
Andorra,2012,Total,Both Sexes,44,Estimate - de jure,"Final figure, complete",2013,1461.5
Andorra,2012,Total,Both Sexes,45,Estimate - de jure,"Final figure, complete",2013,1424.5
Andorra,2012,Total,Both Sexes,45,Estimate - de jure,"Final figure, complete",2013,1423
Andorra,2012,Total,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2013,7001.5
Andorra,2012,Total,Both Sexes,46,Estimate - de jure,"Final figure, complete",2013,1427
Andorra,2012,Total,Both Sexes,46,Estimate - de jure,"Final figure, complete",2013,1468
Andorra,2012,Total,Both Sexes,47,Estimate - de jure,"Final figure, complete",2013,1385
Andorra,2012,Total,Both Sexes,47,Estimate - de jure,"Final figure, complete",2013,1405.5
Andorra,2012,Total,Both Sexes,48,Estimate - de jure,"Final figure, complete",2013,1410
Andorra,2012,Total,Both Sexes,48,Estimate - de jure,"Final figure, complete",2013,1370
Andorra,2012,Total,Both Sexes,49,Estimate - de jure,"Final figure, complete",2013,1377
Andorra,2012,Total,Both Sexes,49,Estimate - de jure,"Final figure, complete",2013,1374.5
Andorra,2012,Total,Both Sexes,50,Estimate - de jure,"Final figure, complete",2013,1221
Andorra,2012,Total,Both Sexes,50,Estimate - de jure,"Final figure, complete",2013,1274.5
Andorra,2012,Total,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2013,5884
Andorra,2012,Total,Both Sexes,51,Estimate - de jure,"Final figure, complete",2013,1233.5
Andorra,2012,Total,Both Sexes,51,Estimate - de jure,"Final figure, complete",2013,1276
Andorra,2012,Total,Both Sexes,52,Estimate - de jure,"Final figure, complete",2013,1197
Andorra,2012,Total,Both Sexes,52,Estimate - de jure,"Final figure, complete",2013,1158
Andorra,2012,Total,Both Sexes,53,Estimate - de jure,"Final figure, complete",2013,1125
Andorra,2012,Total,Both Sexes,53,Estimate - de jure,"Final figure, complete",2013,1117
Andorra,2012,Total,Both Sexes,54,Estimate - de jure,"Final figure, complete",2013,1062
Andorra,2012,Total,Both Sexes,54,Estimate - de jure,"Final figure, complete",2013,1043
Andorra,2012,Total,Both Sexes,55,Estimate - de jure,"Final figure, complete",2013,1015
Andorra,2012,Total,Both Sexes,55,Estimate - de jure,"Final figure, complete",2013,1013.5
Andorra,2012,Total,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2013,4646
Andorra,2012,Total,Both Sexes,56,Estimate - de jure,"Final figure, complete",2013,1007.5
Andorra,2012,Total,Both Sexes,56,Estimate - de jure,"Final figure, complete",2013,1034
Andorra,2012,Total,Both Sexes,57,Estimate - de jure,"Final figure, complete",2013,890
Andorra,2012,Total,Both Sexes,57,Estimate - de jure,"Final figure, complete",2013,937.5
Andorra,2012,Total,Both Sexes,58,Estimate - de jure,"Final figure, complete",2013,856.5
Andorra,2012,Total,Both Sexes,58,Estimate - de jure,"Final figure, complete",2013,861
Andorra,2012,Total,Both Sexes,59,Estimate - de jure,"Final figure, complete",2013,831
Andorra,2012,Total,Both Sexes,59,Estimate - de jure,"Final figure, complete",2013,850
Andorra,2012,Total,Both Sexes,60,Estimate - de jure,"Final figure, complete",2013,756
Andorra,2012,Total,Both Sexes,60,Estimate - de jure,"Final figure, complete",2013,775.5
Andorra,2012,Total,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2013,3699
Andorra,2012,Total,Both Sexes,61,Estimate - de jure,"Final figure, complete",2013,759.5
Andorra,2012,Total,Both Sexes,61,Estimate - de jure,"Final figure, complete",2013,813
Andorra,2012,Total,Both Sexes,62,Estimate - de jure,"Final figure, complete",2013,743
Andorra,2012,Total,Both Sexes,62,Estimate - de jure,"Final figure, complete",2013,739.5
Andorra,2012,Total,Both Sexes,63,Estimate - de jure,"Final figure, complete",2013,760
Andorra,2012,Total,Both Sexes,63,Estimate - de jure,"Final figure, complete",2013,726.5
Andorra,2012,Total,Both Sexes,64,Estimate - de jure,"Final figure, complete",2013,685
Andorra,2012,Total,Both Sexes,64,Estimate - de jure,"Final figure, complete",2013,698
Andorra,2012,Total,Both Sexes,65,Estimate - de jure,"Final figure, complete",2013,635
Andorra,2012,Total,Both Sexes,65,Estimate - de jure,"Final figure, complete",2013,639
Andorra,2012,Total,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2013,2912
Andorra,2012,Total,Both Sexes,66,Estimate - de jure,"Final figure, complete",2013,605.5
Andorra,2012,Total,Both Sexes,66,Estimate - de jure,"Final figure, complete",2013,628
Andorra,2012,Total,Both Sexes,67,Estimate - de jure,"Final figure, complete",2013,590.5
Andorra,2012,Total,Both Sexes,67,Estimate - de jure,"Final figure, complete",2013,598
Andorra,2012,Total,Both Sexes,68,Estimate - de jure,"Final figure, complete",2013,568
Andorra,2012,Total,Both Sexes,68,Estimate - de jure,"Final figure, complete",2013,563
Andorra,2012,Total,Both Sexes,69,Estimate - de jure,"Final figure, complete",2013,514
Andorra,2012,Total,Both Sexes,69,Estimate - de jure,"Final figure, complete",2013,506
Andorra,2012,Total,Both Sexes,70,Estimate - de jure,"Final figure, complete",2013,436
Andorra,2012,Total,Both Sexes,70,Estimate - de jure,"Final figure, complete",2013,451
Andorra,2012,Total,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2013,2008.5
Andorra,2012,Total,Both Sexes,71,Estimate - de jure,"Final figure, complete",2013,461.5
Andorra,2012,Total,Both Sexes,71,Estimate - de jure,"Final figure, complete",2013,518
Andorra,2012,Total,Both Sexes,72,Estimate - de jure,"Final figure, complete",2013,353
Andorra,2012,Total,Both Sexes,72,Estimate - de jure,"Final figure, complete",2013,410
Andorra,2012,Total,Both Sexes,73,Estimate - de jure,"Final figure, complete",2013,336
Andorra,2012,Total,Both Sexes,73,Estimate - de jure,"Final figure, complete",2013,340
Andorra,2012,Total,Both Sexes,74,Estimate - de jure,"Final figure, complete",2013,383
Andorra,2012,Total,Both Sexes,74,Estimate - de jure,"Final figure, complete",2013,350
Andorra,2012,Total,Both Sexes,75,Estimate - de jure,"Final figure, complete",2013,383.5
Andorra,2012,Total,Both Sexes,75,Estimate - de jure,"Final figure, complete",2013,405
Andorra,2012,Total,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2013,1712
Andorra,2012,Total,Both Sexes,76,Estimate - de jure,"Final figure, complete",2013,369
Andorra,2012,Total,Both Sexes,76,Estimate - de jure,"Final figure, complete",2013,368
Andorra,2012,Total,Both Sexes,77,Estimate - de jure,"Final figure, complete",2013,340
Andorra,2012,Total,Both Sexes,77,Estimate - de jure,"Final figure, complete",2013,339
Andorra,2012,Total,Both Sexes,78,Estimate - de jure,"Final figure, complete",2013,302
Andorra,2012,Total,Both Sexes,78,Estimate - de jure,"Final figure, complete",2013,310.5
Andorra,2012,Total,Both Sexes,79,Estimate - de jure,"Final figure, complete",2013,345
Andorra,2012,Total,Both Sexes,79,Estimate - de jure,"Final figure, complete",2013,310
Andorra,2012,Total,Both Sexes,80,Estimate - de jure,"Final figure, complete",2013,336
Andorra,2012,Total,Both Sexes,80,Estimate - de jure,"Final figure, complete",2013,324
Andorra,2012,Total,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2013,1477
Andorra,2012,Total,Both Sexes,81,Estimate - de jure,"Final figure, complete",2013,324
Andorra,2012,Total,Both Sexes,81,Estimate - de jure,"Final figure, complete",2013,339
Andorra,2012,Total,Both Sexes,82,Estimate - de jure,"Final figure, complete",2013,287
Andorra,2012,Total,Both Sexes,82,Estimate - de jure,"Final figure, complete",2013,296
Andorra,2012,Total,Both Sexes,83,Estimate - de jure,"Final figure, complete",2013,266
Andorra,2012,Total,Both Sexes,83,Estimate - de jure,"Final figure, complete",2013,273
Andorra,2012,Total,Both Sexes,84,Estimate - de jure,"Final figure, complete",2013,287
Andorra,2012,Total,Both Sexes,84,Estimate - de jure,"Final figure, complete",2013,267
Andorra,2012,Total,Both Sexes,85,Estimate - de jure,"Final figure, complete",2013,231.5
Andorra,2012,Total,Both Sexes,85,Estimate - de jure,"Final figure, complete",2013,210
Andorra,2012,Total,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2013,928.5
Andorra,2012,Total,Both Sexes,86,Estimate - de jure,"Final figure, complete",2013,189.5
Andorra,2012,Total,Both Sexes,86,Estimate - de jure,"Final figure, complete",2013,189
Andorra,2012,Total,Both Sexes,87,Estimate - de jure,"Final figure, complete",2013,194
Andorra,2012,Total,Both Sexes,87,Estimate - de jure,"Final figure, complete",2013,182
Andorra,2012,Total,Both Sexes,88,Estimate - de jure,"Final figure, complete",2013,160
Andorra,2012,Total,Both Sexes,88,Estimate - de jure,"Final figure, complete",2013,169
Andorra,2012,Total,Both Sexes,89,Estimate - de jure,"Final figure, complete",2013,156.5
Andorra,2012,Total,Both Sexes,89,Estimate - de jure,"Final figure, complete",2013,172
Andorra,2012,Total,Both Sexes,90,Estimate - de jure,"Final figure, complete",2013,111
Andorra,2012,Total,Both Sexes,90,Estimate - de jure,"Final figure, complete",2013,129.5
Andorra,2012,Total,Both Sexes,90 - 94,Estimate - de jure,"Final figure, complete",2013,448
Andorra,2012,Total,Both Sexes,91,Estimate - de jure,"Final figure, complete",2013,102
Andorra,2012,Total,Both Sexes,91,Estimate - de jure,"Final figure, complete",2013,114
Andorra,2012,Total,Both Sexes,92,Estimate - de jure,"Final figure, complete",2013,80
Andorra,2012,Total,Both Sexes,92,Estimate - de jure,"Final figure, complete",2013,89.5
Andorra,2012,Total,Both Sexes,93,Estimate - de jure,"Final figure, complete",2013,68
Andorra,2012,Total,Both Sexes,93,Estimate - de jure,"Final figure, complete",2013,69
Andorra,2012,Total,Both Sexes,94,Estimate - de jure,"Final figure, complete",2013,63
Andorra,2012,Total,Both Sexes,94,Estimate - de jure,"Final figure, complete",2013,59
Andorra,2012,Total,Both Sexes,95,Estimate - de jure,"Final figure, complete",2013,46.5
Andorra,2012,Total,Both Sexes,95,Estimate - de jure,"Final figure, complete",2013,41
Andorra,2012,Total,Both Sexes,95 - 99,Estimate - de jure,"Final figure, complete",2013,173.5
Andorra,2012,Total,Both Sexes,96,Estimate - de jure,"Final figure, complete",2013,41.5
Andorra,2012,Total,Both Sexes,96,Estimate - de jure,"Final figure, complete",2013,48
Andorra,2012,Total,Both Sexes,97,Estimate - de jure,"Final figure, complete",2013,33
Andorra,2012,Total,Both Sexes,97,Estimate - de jure,"Final figure, complete",2013,36.5
Andorra,2012,Total,Both Sexes,98,Estimate - de jure,"Final figure, complete",2013,25
Andorra,2012,Total,Both Sexes,98,Estimate - de jure,"Final figure, complete",2013,23
Andorra,2012,Total,Both Sexes,99,Estimate - de jure,"Final figure, complete",2013,28
Andorra,2012,Total,Both Sexes,99,Estimate - de jure,"Final figure, complete",2013,24
Andorra,2012,Total,Both Sexes,100,Estimate - de jure,"Final figure, complete",2013,20
Andorra,2012,Total,Both Sexes,100 +,Estimate - de jure,"Final figure, complete",2013,71
Andorra,2019,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2019,76177
Andorra,2019,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2019,2719
Andorra,2019,Total,Both Sexes,5-Sep,Estimate - de jure,"Final figure, complete",2019,3823
Andorra,2019,Total,Both Sexes,Oct-14,Estimate - de jure,"Final figure, complete",2019,4027
Andorra,2019,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2019,4077
Andorra,2019,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2019,4005
Andorra,2019,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2019,4570
Andorra,2019,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2019,5062
Andorra,2019,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2019,6269
Andorra,2019,Total,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2019,7035
Andorra,2019,Total,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2019,7083
Andorra,2019,Total,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2019,6792
Andorra,2019,Total,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2019,5926
Andorra,2019,Total,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2019,4443
Andorra,2019,Total,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2019,3333
Andorra,2019,Total,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2019,2668
Andorra,2019,Total,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2019,1785
Andorra,2019,Total,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2019,1190
Andorra,2019,Total,Both Sexes,85 +,Estimate - de jure,"Final figure, complete",2019,1370
